TS,SKT,CPU,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization % in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,branch misprediction ratio,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_reads (MB/sec),IO_bandwidth_disk_or_network_writes (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_....MS_Switches(%),TMA_....LCP(%),TMA_....DSB_Switches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_....MS(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_....Other_Mispredicts(%),TMA_..Machine_Clears(%),TMA_....Other_Nukes(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Store_Fwd_Blk(%),TMA_......L1_Latency_Dependency(%),TMA_......Lock_Latency(%),TMA_......Split_Loads(%),TMA_......FB_Full(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Contested_Accesses(%),TMA_......Data_Sharing(%),TMA_......L3_Hit_Latency(%),TMA_......SQ_Full(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......Store_Latency(%),TMA_......False_Sharing(%),TMA_......Split_Stores(%),TMA_......Streaming_Stores(%),TMA_......DTLB_Store(%),TMA_..Core_Bound(%),TMA_....Divider(%),TMA_....Serializing_Operation(%),TMA_....AMX_Busy(%),TMA_....Ports_Utilization(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_....FP_Arith(%),TMA_....Int_Operations(%),TMA_....Memory_Operations(%),TMA_....Fused_Instructions(%),TMA_....Non_Fused_Branches(%),TMA_....Other_Light_Ops(%),TMA_..Heavy_Operations(%),TMA_....Few_Uops_Instructions(%),TMA_....Microcode_Sequencer(%)
1761733812,,,,2.7396715,98.708088,23.452203,1.4767211,3.9388218,0.67717594,102.55121,0.037548293,0.00055816928,0.010255944,0.31075497,0.041209374,0.003798137,0.02779361,0.0012477724,0.023562612,6.3965026e-06,0.0030828031,37.50942,26.800449,+Inf,184.18381,11.796043,0,0,33.159637,65.479019,19201.9,6638.4174,25840.318,0.0016790522,0.00024722411,3.0993239e-05,100,0,5.732621,3.7039461,3.5034512,51.519838,39.840505,16.970397,6.3974885,24.876219,0,0.0076760939,4.1335879,11.679333,11.781393,2.252474,0.51824429,12.156898,11.987361,8.106979,0.85846155,1.0249216,12.744878,10.368805,14.093574,7.2690124,0.038529892,9.2175539,0.044969535,0.02261045,0.17295253,1.2893817,15.516449,4.0836166,1.1645625,2.6477146,0.094695244,6.1290561,100,-14.727875,0.31127482,11.519581,2.5372559,0.041494018,0,13.815861,2.3760731,1.7484277,0.52654786,0,13.969719,22.04912,20.216789,0.00058890097,0.0026708344,10.679013,1.9523843,1.8812092,7.9919424,1.8323313,1.7634501,0
1761733817,,,,2.7866269,98.430461,23.153817,1.4476809,3.9780121,0.69075996,106.10199,0.032799491,0.00054464864,0.010961764,0.30616828,0.04076694,0.0037629462,0.026465067,0.0010167339,0.022227507,5.8305084e-06,0.0030698728,37.843341,27.298273,+Inf,184.74994,11.789065,0,0,32.812905,65.782691,19220.284,6587.4778,25807.762,0.0016569952,0.00024105235,3.1129275e-05,100,0,5.7781989,3.7893529,3.4887054,53.509494,41.143823,16.924743,6.3965866,25.414493,0,0.0077296197,4.1259433,12.36567,11.735575,2.197966,0.51687374,12.086597,11.204895,27.666301,0.092892061,0.78684884,13.580939,11.045616,12.450358,6.6998839,0.036260421,8.3933379,0.045977316,0.019834479,0.19881824,1.2966925,16.680747,3.8579313,1.1576866,2.7214551,0.13177941,6.7948776,100,-15.221473,0.30329726,11.517482,2.7024905,0.04272142,0,14.339719,2.5353231,1.7321541,0.57040423,0,13.849429,22.227383,20.464357,0.00088628143,0.0030459554,9.6005711,1.867604,1.8087402,7.1773404,1.7630262,1.7652025,0
1761733822,,,,2.7524383,98.42864,23.518375,1.4212789,3.9165813,0.70359167,106.74506,0.034502861,0.00054883799,0.0099319753,0.30855225,0.043176644,0.0038087369,0.028998317,0.0011537674,0.02402178,6.1242561e-06,0.0030786807,37.577706,29.633524,+Inf,184.19413,11.837306,0,0,31.874721,66.73845,19201.896,6544.3098,25746.205,0.0016395842,0.00023790551,3.0409212e-05,100,0,5.770754,3.60842,3.9484725,53.539366,41.597634,16.915374,6.3121401,25.936712,0,0.0076158536,4.0800444,11.941732,11.915752,2.1936403,0.51941161,12.108005,11.627774,4.6272589,0.70325642,0.98175064,11.654571,9.3269487,12.473778,7.4813306,0.036893504,8.7078785,0.047262811,0.025196615,0.19310861,1.3073145,16.841219,3.8990793,1.2015061,2.6214522,1.4129367,6.5409011,100,-17.769803,0.28499898,12.791455,2.4636992,0.038519038,0,13.99508,2.3276226,1.7368356,0.59675911,0,13.625209,22.802259,21.042359,0.00062086243,0.0029331724,10.105002,1.9200399,1.8316014,7.00283,1.7598998,1.7258935,0
1761733827,,,,2.6677433,98.771294,23.460145,1.3809803,4.0486205,0.72412329,106.8502,0.031358045,0.00064436866,0.010083736,0.30554227,0.038779758,0.0036856423,0.025599832,0.0010433958,0.022812605,6.1270356e-06,0.0031407048,37.272926,29.65627,+Inf,184.69701,11.760103,0.0002676261,0,32.478522,66.228529,19192.399,6541.2083,25733.607,0.0016767081,0.00026803256,3.2311698e-05,100,0,5.7735028,3.8058221,3.3674909,52.575314,40.135438,16.883322,6.5709696,24.883507,0,0.0077794475,3.9668051,12.439876,11.177838,2.2433352,0.50394371,12.101646,11.449201,0.01,1.0532106,1.0828845,11.644668,9.2698297,11.935416,6.4682844,0.035410218,8.5476147,0.046145692,0.022521805,0.20246695,1.2615574,17.908887,3.9762143,1.1440759,2.6582361,1.4353928,6.977138,100,-17.901503,0.29976597,12.569881,2.5197413,0.041178171,0,14.635335,2.3748382,1.7496512,0.60207042,0,13.473827,23.356995,21.585986,0.00057556173,0.0029332399,9.7999177,1.8140059,1.763611,8.3658704,1.7710096,1.7301232,0
1761733832,,,,2.7923265,98.46734,23.507568,1.4118199,3.9175381,0.70830565,109.06041,0.034950492,0.00055116187,0.0098741243,0.30896645,0.040777497,0.0037940373,0.02722651,0.0013075354,0.023794065,6.0154028e-06,0.0029632722,37.866873,30.884054,+Inf,183.94922,11.791126,0,0,32.736193,65.895285,19225.732,6591.8771,25817.609,0.0017142429,0.00025127566,3.2298511e-05,100,0,5.7349995,3.6799899,3.4792676,51.177329,39.241277,17.055292,6.5332232,24.431637,0,0.0078845591,4.0031765,11.936052,11.950613,2.2217951,0.51462204,12.34708,11.746687,7.5533465,1.2092689,0.86665154,12.517702,9.9046734,13.446411,6.9542662,0.036761271,8.6678256,0.046956376,0.018677296,0.21472361,1.3086289,15.9401,4.1183752,1.2384302,2.6923292,0.73594446,7.2860372,100,-17.524355,0.29601532,13.224756,2.4653898,0.042774784,0,14.125242,2.6130284,1.7593327,0.54636403,0,13.361577,22.776483,21.019794,0.00063868252,0.0030613418,9.9569124,1.9067889,1.8449467,6.3492084,1.7566891,1.741664,0
1761733837,,,,2.7688346,98.4005,24.18375,1.4834344,4.1805171,0.67411136,102.8523,0.034991807,0.00054094593,0.010432281,0.30889689,0.040482374,0.0039203053,0.026956511,0.0013458153,0.023076343,6.2347304e-06,0.0031736259,37.447206,28.573306,+Inf,185.05948,11.84357,0,0,30.986784,67.573791,19463.341,6604.5409,26067.882,0.001559643,0.00026037126,2.9598138e-05,100,0,5.7882053,3.6639456,3.5842019,55.562292,43.273708,16.139103,6.6414289,24.996387,0,0.0079179055,3.9634205,12.288584,11.906892,2.1354202,0.51088294,11.899702,11.675408,22.61366,0.7059324,0.80839027,9.5980951,7.2141753,11.851473,6.9791016,0.034840634,8.2080696,0.042785964,0.020058381,0.19591693,1.2684275,16.965057,4.0726685,1.2219021,2.7208605,0.7980533,6.5268492,100,-18.758841,0.28682055,12.007923,2.4373292,0.039304719,0,13.575046,2.3839197,1.624388,0.60479772,0,13.271332,21.917454,20.142314,0.00061746424,0.0030785985,9.3314179,1.9564503,1.8620916,7.317134,1.77514,1.7707423,0
1761733842,,,,2.7868422,98.122727,23.212527,1.4428178,4.0100547,0.69308819,106.13497,0.034541881,0.00054055662,0.010148082,0.30868328,0.041048285,0.0039094611,0.02762371,0.0013091804,0.023134638,6.3104923e-06,0.0031325173,37.578451,28.588547,+Inf,183.99489,11.874397,0,0,32.723522,65.870778,19424.341,6621.9672,26046.308,0.0016998785,0.00024785755,3.2146892e-05,100,0,5.7532208,3.7223261,3.3958762,53.384465,41.737242,17.131928,6.4174931,24.920361,0,0.0076415165,4.0646247,11.647224,12.230859,2.1788103,0.52719503,11.932737,11.659673,6.1646341,0.71204639,0.70563791,12.128623,9.7697346,14.369161,7.1243173,0.037853805,8.8668782,0.046199051,0.022186471,0.19543509,1.3348894,15.839955,4.1075569,1.1250835,2.5621517,0.80716062,7.063087,100,-16.374384,0.285861,12.54438,2.4250622,0.039930925,0,14.590719,2.3588887,1.7639642,0.5051971,0,13.384797,22.342417,20.588932,0.0005995483,0.0031129359,10.168434,1.9454913,1.8691611,7.0761727,1.7534854,1.7562248,0
1761733847,,,,2.7459475,98.34934,23.527112,1.4031983,3.9780113,0.71265763,107.77863,0.033974343,0.00053740766,0.0098372908,0.30868294,0.041302728,0.0037379058,0.027442893,0.0012393837,0.023667649,5.8415499e-06,0.0031254797,37.41367,29.018839,+Inf,184.50485,11.868888,0,0,30.903499,67.699537,19398.778,6570.0236,25968.802,0.001616768,0.00023982731,2.9472808e-05,100,0,5.7695435,3.7501503,3.4604474,51.124936,39.084398,16.657592,6.4295448,24.780169,0,0.0077456708,4.0381115,12.040538,11.834281,2.2130759,0.51516991,12.152762,11.38919,5.6665152,1.1558949,1.1474325,12.521403,10.460487,13.177457,7.1813363,0.034428957,8.4469812,0.042424021,0.02143338,0.2216775,1.2936277,17.111125,4.0079816,1.1582323,2.7266744,1.470448,7.5290077,100,-17.464161,0.29265976,12.710799,2.444494,0.041766374,0,13.73744,2.0609163,1.7219417,0.55530491,0,13.451506,23.163966,21.397604,0.00060704674,0.0029546383,9.6027179,1.9600318,1.8657328,7.4053676,1.7663619,1.7355614,0
1761733852,,,,2.7812511,98.42211,23.395799,1.4670684,4.2035345,0.68163146,104.48899,0.034263795,0.00052539574,0.010457709,0.30813384,0.043095505,0.0038569468,0.029224213,0.0012196069,0.023546028,5.9801463e-06,0.0032323869,37.733416,26.204615,+Inf,184.30897,11.765674,9.5309625e-05,0,31.371149,67.223173,19116.643,6505.9929,25622.636,0.0016549693,0.00026279435,3.0866028e-05,100,0,5.773961,3.8233625,4.1825138,55.670228,43.796676,16.513616,6.671725,26.007035,0,0.0077687255,4.1341215,11.873552,11.821779,2.2472575,0.51537156,12.043362,11.639281,48.058807,0.8152166,0.72284975,9.918526,7.7251058,12.731446,6.8369031,0.034495857,8.1883198,0.044087969,0.017952506,0.15615774,1.2732627,17.115786,3.8751585,1.1099489,2.5464386,1.3582147,4.8218603,100,-18.152361,0.29707622,12.817814,2.4237796,0.041161069,0,14.475818,2.1934202,1.6889257,0.56549386,0,13.249131,22.141402,20.361217,0.00063137419,0.0027121143,9.3930206,1.8581291,1.809856,7.1745737,1.7801854,1.8631817,0
1761733858,,,,2.767761,98.599522,23.503806,1.4811266,4.0855693,0.67516172,103.18088,0.035185533,0.00053381223,0.010599617,0.30895343,0.042854655,0.0038105848,0.028349306,0.0011078096,0.023725903,6.2431251e-06,0.0031720474,37.645017,27.967369,+Inf,184.61643,11.77489,0,0,31.355315,67.2398,19247.448,6561.9776,25809.426,0.0015352105,0.0002693254,3.2203541e-05,100,0,5.7562784,3.7002177,3.4027162,54.648595,43.118471,15.84406,6.5165617,25.983724,0,0.0078075878,4.0636054,11.530124,12.088733,2.2701243,0.52074636,12.307143,11.409647,0.01,0.85157129,0.80691957,11.96777,9.8824654,12.463189,6.6176042,0.037772753,8.8905875,0.044280884,0.017822872,0.20802036,1.2976054,16.636657,3.9523995,1.1133827,2.657356,0.52213816,7.0717163,100,-16.891834,0.28281499,12.260052,2.5494464,0.040631802,0,13.498451,2.0853049,1.6116417,0.60204923,0,13.386847,21.973,20.203544,0.00065261908,0.0030774707,10.184966,1.9475847,1.8678294,6.5675026,1.7694554,1.8487681,0
1761733863,,,,2.7271323,98.504482,23.529929,1.3743052,4.0659714,0.72764044,109.46293,0.032125182,0.0005228035,0.0097525157,0.30704113,0.042308988,0.0037908907,0.028031438,0.0011807698,0.023620542,5.9553595e-06,0.0032123098,37.418706,31.465731,+Inf,184.34706,11.865689,0,0,32.827668,65.792827,19604.466,6617.2058,26221.672,0.0017749641,0.0002625702,3.2688216e-05,100,0,5.7692708,3.802717,3.4667453,53.203247,41.632184,17.168019,6.2247261,25.438184,0,0.0077063945,4.217465,11.571063,11.967093,2.2198422,0.51656426,12.295998,11.372865,6.2517402,0.90441307,0.48362293,11.055852,8.7597411,13.267402,7.0882393,0.036122645,8.4824023,0.046278361,0.0226924,0.19708046,1.3035174,16.523112,4.1050839,1.1606115,2.7470054,0.28308532,6.5799597,100,-15.248525,0.28971456,12.202024,2.5621472,0.040986753,0,14.788981,2.2961107,1.7793422,0.57530885,0,13.573779,23.19312,21.426779,0.0005651916,0.0032631043,9.7665972,1.9385969,1.8574442,6.5636581,1.7663408,1.783668,0
1761733868,,,,2.6463691,98.724615,23.459846,1.4042331,3.880317,0.71213248,104.18968,0.033812199,0.00055243925,0.010077242,0.30815324,0.041224706,0.0038247425,0.027213226,0.0012261758,0.024220962,6.1361434e-06,0.0032301454,37.539317,27.621757,+Inf,184.21731,11.821552,0,0,31.494501,67.099623,19420.673,6596.0338,26016.707,0.0016222956,0.00025256675,3.2646505e-05,100,0,5.7431943,3.6980207,3.4356464,51.048733,39.835695,16.608705,6.6906996,24.800433,0,0.00788643,3.9442963,11.213039,11.679027,2.1421006,0.5182067,12.05609,11.344966,4.6983007,1.1052346,0.72224965,13.72241,11.446779,12.897117,6.9006096,0.036694321,8.509755,0.048239418,0.024717338,0.22909159,1.288529,16.832698,3.8840334,1.1327178,2.5877914,0.47182141,7.5365259,100,-16.064109,0.28088428,12.231911,2.6113655,0.038626146,0,14.322892,2.2756312,1.7071712,0.57200298,0,13.529264,22.979192,21.191854,0.00063858152,0.0032014,9.769019,1.8811783,1.8147788,6.8719543,1.7873376,1.8133304,0
1761733873,,,,2.9150314,98.36827,23.237224,1.5006575,3.987305,0.66637459,107.00516,0.037850202,0.00053937174,0.010649218,0.31059696,0.039998651,0.0037854722,0.026759908,0.0014452131,0.022694124,5.9191423e-06,0.0032665126,37.757309,26.433741,+Inf,184.89751,11.891997,0,0,32.711235,65.877606,19707.857,6615.9141,26323.771,0.0016497686,0.00026352847,3.077952e-05,100,0,5.7788265,3.6457256,3.4962568,52.93383,41.147437,16.471891,6.3944398,24.407772,0,0.0077049538,4.2051692,11.786394,12.001288,2.3470918,0.53905053,12.05448,12.636406,1.7308722,0.9506991,0.79927865,11.142961,8.5858958,13.034332,6.9798423,0.036837086,8.6142991,0.047180978,0.025335427,0.21641019,1.3051053,16.002456,4.0466872,1.1703842,2.6060258,0.4724379,7.6806784,100,-17.160539,0.30265876,12.304128,2.4632622,0.040305035,0,14.249616,2.5570653,1.6929075,0.56521053,0,13.300168,21.152713,19.369374,0.00060468209,0.0027571165,9.8876352,1.8290892,1.7851179,7.1706722,1.7833389,1.8294043,0
1761733878,,,,2.7583774,98.528116,23.668928,1.460129,3.9158421,0.68487099,104.2343,0.034521719,0.00054563348,0.010584519,0.30863242,0.040168059,0.0038376675,0.025860582,0.0010714881,0.024418547,6.8365725e-06,0.0034330633,37.721046,26.092456,+Inf,183.97017,11.863465,0,0,33.061773,65.567345,19721.382,6591.3746,26312.756,0.0017460192,0.0002671886,3.3463332e-05,100,0,5.7489267,3.7315472,3.396485,51.319009,38.928976,16.983127,6.5092898,24.781117,0,0.007970203,4.0453886,12.390034,11.567938,2.2760767,0.51227475,12.403279,11.530186,1.9176078,1.0094239,0.65754064,13.79421,11.491943,13.138824,6.9545773,0.067838468,8.8669577,0.059022261,0.019419789,0.19221144,1.3245613,15.674143,4.0500625,1.1879017,2.7194336,0.1658861,6.7416568,100,-16.834603,0.28698715,11.796938,2.5595538,0.043170176,0,14.569882,2.3022675,1.7378839,0.52813777,0,13.485263,22.257887,20.467137,0.00061251759,0.0033589065,10.173362,2.0906486,1.9589902,7.2297957,1.7907498,1.8070966,0
1761733883,,,,2.6991266,98.646178,23.521801,1.4019438,3.7780005,0.71329534,106.35574,0.033450345,0.0005621286,0.010072386,0.3079313,0.041601826,0.0037199966,0.027343285,0.0010927839,0.022631837,6.0242632e-06,0.0032171173,37.452287,28.976627,+Inf,184.6264,11.804419,0,0,32.341811,66.267719,19425.165,6575.733,26000.898,0.0016786314,0.00023420397,3.0443205e-05,100,0,5.7610777,3.6811043,4.1589778,50.639177,38.432144,17.036629,6.4013934,25.184399,0,0.0076219329,4.015379,12.207033,11.865534,2.1714529,0.52350028,12.650231,11.466245,5.4554919,0.99028392,0.91290371,14.199507,11.982774,13.831967,7.0735213,0.036501323,8.560466,0.046338101,0.025095725,0.19160955,1.2851531,17.506461,3.9778039,1.1466901,2.6684784,1.0935316,6.4627441,100,-17.196195,0.27955342,11.942869,2.5375889,0.037829892,0,13.89084,2.2167329,1.7607978,0.52463118,0,13.436071,22.905931,21.101369,0.00079219216,0.003107719,9.8295679,1.8975594,1.8255285,7.0666001,1.8045612,1.8319065,0
1761733888,,,,2.7474981,98.342457,22.630694,1.4405019,4.0001806,0.69420247,105.0395,0.035403333,0.00052164566,0.010229061,0.30938815,0.041210884,0.0038355933,0.02749916,0.001229444,0.022348068,6.3682461e-06,0.0035052658,37.574331,29.937686,+Inf,184.50172,11.809225,0,0,32.182519,66.41793,19734.974,6611.4725,26346.447,0.0016159973,0.00025628163,3.0814541e-05,100,0,5.7661656,3.767519,3.440451,53.452779,41.291463,16.305838,6.4892425,25.357562,0,0.0077627348,4.1097921,12.161316,12.033596,2.3063089,0.52640545,12.404221,11.513222,4.97041,0.92440958,0.82069765,11.14003,8.7847261,14.051467,7.062292,0.037641661,8.5192636,0.04602668,0.021569917,0.23318805,1.3128923,16.558812,4.071241,1.1814633,2.6464289,0.55875542,7.9922636,100,-17.905847,0.29767867,12.248435,2.5497173,0.042124712,0,13.961151,2.3553043,1.6743809,0.54897598,0,13.590678,22.294995,20.554467,0.00062249861,0.0031750796,9.7098526,1.8893449,1.8288429,7.6331749,1.7405279,1.8304525,0
1761733892,,,,2.675173,98.405152,23.513521,1.4475451,3.9963575,0.69082476,101.8417,0.03430614,0.00053614064,0.010299948,0.30880168,0.041410667,0.0037237394,0.027198101,0.0011949207,0.02431768,6.5863323e-06,0.0033507658,36.986058,30.523801,+Inf,184.64561,11.77873,0,0,31.705896,66.903461,19281.168,6556.1974,25837.366,0.0017596232,0.00027352447,3.2548358e-05,100,0,5.7547803,3.9115236,3.2968128,53.120027,41.076704,17.036807,6.4757666,25.061055,0,0.0076629845,4.1675393,12.043323,11.735267,2.3808644,0.51612554,12.338506,11.297859,3.1131375,0.70476115,0.85597413,12.642768,10.830328,13.819009,7.9699649,0.036590506,8.6803823,0.043308031,0.016841621,0.20797917,1.3024642,16.885427,3.8075042,1.0286513,2.6486181,0.81105011,7.0969816,100,-17.704534,0.29935695,12.452495,2.5428363,0.040066135,0,15.063901,1.8124404,1.7587792,0.54028089,0,13.774424,22.453748,20.70672,0.00065484257,0.0032214352,9.9772069,2.0113799,1.8980484,7.7348724,1.7470285,1.8265817,0
